property,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,sqft_living15,sqft_lot15,lat,long,Date,year,month,day
3298400470,20150204,4.37E+05,3,1.75,2150,8925,1,0,0,4,7,2150,0,1960,0,98008,1100,7875,47.6253,-122.119,2015/2/4,2015,2,4
7697850360,20150204,2.45E+05,3,2.25,1780,9598,2,0,0,4,7,1780,0,1985,0,98030,1820,7533,47.3718,-122.182,2015/2/4,2015,2,4
6141100395,20150204,2.40E+05,2,1,870,6552,1,0,0,3,6,870,0,1947,0,98133,1500,6678,47.7188,-122.353,2015/2/4,2015,2,4
7230200585,20150204,6.57E+05,3,3.5,3420,23786,1.5,0,0,3,9,3420,0,2014,0,98059,1590,23774,47.4739,-122.11,2015/2/4,2015,2,4
1946000100,20150204,4.67E+05,4,2.75,2170,5024,2,0,0,3,8,2170,0,2012,0,98059,2460,5024,47.495,-122.145,2015/2/4,2015,2,4
8849300160,20150205,3.45E+05,4,2.5,2280,8190,1,0,3,3,7,1390,890,1983,0,98188,1990,9000,47.4414,-122.272,2015/2/5,2015,2,5
3918400017,20150205,3.80E+05,0,0,1470,979,3,0,2,3,8,1470,0,2006,0,98133,1470,1399,47.7145,-122.356,2015/2/5,2015,2,5
1951100110,20150205,2.40E+05,3,1.75,1630,9450,1,0,0,4,7,1080,550,1977,0,98032,1280,9100,47.3729,-122.295,2015/2/5,2015,2,5
7849200315,20150205,2.76E+05,2,1,1140,7200,1,0,0,3,6,1140,0,1923,1951,98065,1110,7200,47.5265,-121.823,2015/2/5,2015,2,5
423049067,20150205,1.60E+05,2,1,930,7742,1,0,0,3,6,930,0,1933,0,98168,2240,8723,47.507,-122.302,2015/2/5,2015,2,5
4047200300,20150205,6.00E+05,3,1.5,2605,12030,1,0,0,3,8,1355,1250,2003,0,98019,1590,15242,47.7725,-121.899,2015/2/5,2015,2,5
3630120380,20150205,5.40E+05,2,2,1670,3507,1,0,0,3,9,1670,0,2007,0,98029,2330,3889,47.5545,-122.003,2015/2/5,2015,2,5
2954400020,20150205,1.15E+06,4,3.75,4160,35000,2,0,0,3,11,4160,0,1991,0,98053,5330,36446,47.669,-122.067,2015/2/5,2015,2,5
9421500010,20150205,4.43E+05,4,2.25,1970,7902,1,0,0,3,8,1310,660,1960,0,98125,1860,8021,47.7249,-122.298,2015/2/5,2015,2,5
4136870110,20150205,3.30E+05,4,2.5,2080,7047,2,0,0,3,8,2080,0,1996,0,98092,2580,7227,47.2627,-122.215,2015/2/5,2015,2,5
7655900187,20150205,4.49E+05,5,1.75,1720,14040,1,0,0,4,8,1150,570,1956,0,98133,1750,7800,47.7365,-122.339,2015/2/5,2015,2,5
5366200030,20150205,5.35E+05,3,2.75,2490,3600,2,0,0,3,8,2290,200,1906,0,98122,1880,3600,47.6098,-122.292,2015/2/5,2015,2,5
1431400070,20150205,2.15E+05,3,1,1060,7900,1,0,0,3,7,1060,0,1961,2001,98058,1310,7900,47.4604,-122.18,2015/2/5,2015,2,5
7334401040,20150205,2.71E+05,4,1.5,1800,9576,1,0,0,4,7,1800,0,1977,0,98045,1370,9576,47.4664,-121.747,2015/2/5,2015,2,5
8819900220,20150205,6.87E+05,2,1.75,1390,5025,1.5,0,0,4,8,1390,0,1928,0,98105,2160,5000,47.6701,-122.288,2015/2/5,2015,2,5
7694800180,20150205,6.66E+05,3,2.5,2140,2868,2,0,0,3,8,1770,370,2007,0,98052,2140,2527,47.6668,-122.132,2015/2/5,2015,2,5
1061500630,20150205,3.60E+05,5,2.75,2790,7600,1.5,0,0,4,7,2790,0,1965,0,98056,1480,7600,47.4999,-122.165,2015/2/5,2015,2,5
1787600294,20150205,2.22E+05,2,1,830,6893,1,0,0,3,7,830,0,1950,0,98125,1470,7200,47.7234,-122.328,2015/2/5,2015,2,5
3630180470,20150205,8.00E+05,4,2.75,3250,5500,2,0,0,3,9,3250,0,2007,0,98027,3920,6000,47.5398,-121.997,2015/2/5,2015,2,5
8078350280,20150205,6.14E+05,3,2.5,2350,7035,2,0,0,3,8,2350,0,1989,0,98029,2270,7192,47.5713,-122.02,2015/2/5,2015,2,5
9533100145,20150205,7.50E+05,3,1,1120,8549,1,0,0,3,7,1120,0,1952,0,98004,1440,8640,47.6294,-122.205,2015/2/5,2015,2,5
7853390260,20150205,6.40E+05,4,3.5,3220,5741,2,0,0,3,9,3220,0,2013,0,98065,2960,6534,47.5169,-121.886,2015/2/5,2015,2,5
9498200046,20150206,4.44E+05,2,1,940,6804,1,0,0,3,7,940,0,1949,0,98177,1150,6930,47.7047,-122.373,2015/2/6,2015,2,6
7258200055,20150206,2.62E+05,4,2.5,1560,7800,2,0,0,3,7,1560,0,1997,0,98168,1160,7800,47.514,-122.316,2015/2/6,2015,2,6
3286800370,20150206,5.90E+05,5,3.25,4020,40341,1,0,0,5,8,2170,1850,1970,0,98027,2650,53437,47.4952,-122.068,2015/2/6,2015,2,6
151000075,20150206,8.56E+05,3,2.5,2160,3920,2,0,0,3,9,2160,0,2014,0,98116,1500,4920,47.5762,-122.415,2015/2/6,2015,2,6
7740100015,20150206,4.40E+05,3,1.75,2840,16851,1,0,3,3,8,1600,1240,1950,0,98155,2650,11063,47.7458,-122.287,2015/2/6,2015,2,6
1140000190,20150206,2.20E+05,3,1,1300,9620,1,0,0,3,7,1300,0,1971,0,98003,1420,9620,47.282,-122.331,2015/2/6,2015,2,6
1555300010,20150206,2.03E+05,3,1,920,7500,1,0,0,4,7,920,0,1970,0,98032,1660,8000,47.3791,-122.289,2015/2/6,2015,2,6
7839300185,20150206,2.25E+05,3,1,1340,4800,1.5,0,0,4,5,1340,0,1903,0,98055,1240,4800,47.477,-122.209,2015/2/6,2015,2,6
5706200020,20150206,4.55E+05,5,2,1870,13970,1,0,0,4,7,1120,750,1969,0,98027,1860,13970,47.5243,-122.042,2015/2/6,2015,2,6
862000020,20150206,8.00E+05,6,1,1430,20620,2,0,0,3,7,1430,0,1954,0,98004,2450,10080,47.6255,-122.209,2015/2/6,2015,2,6
3298300130,20150206,4.75E+05,4,1.5,1340,6200,1,0,0,5,6,1340,0,1959,0,98008,1210,7178,47.6214,-122.119,2015/2/6,2015,2,6
5145100080,20150206,4.75E+05,3,1.75,1780,8033,1,0,0,2,7,1210,570,1977,0,98034,1630,7508,47.7275,-122.219,2015/2/6,2015,2,6
526059224,20150206,4.70E+05,4,1.75,1650,7276,1,0,0,3,7,1010,640,1977,0,98011,1840,8550,47.7721,-122.206,2015/2/6,2015,2,6
1250201130,20150206,4.10E+05,4,2,1510,3240,1,0,0,5,7,870,640,1901,0,98144,1420,5160,47.5972,-122.296,2015/2/6,2015,2,6
259600620,20150206,5.65E+05,4,2,1950,9940,1,0,0,4,7,1950,0,1963,0,98008,1920,9270,47.6332,-122.118,2015/2/6,2015,2,6
121039083,20150206,6.29E+05,3,1.75,1460,12367,2,1,4,4,8,1120,340,1970,0,98023,1970,18893,47.3311,-122.375,2015/2/6,2015,2,6
4123800320,20150206,1.76E+05,3,3.25,1340,5434,2,0,0,3,7,1340,0,1986,0,98038,1670,6203,47.3779,-122.045,2015/2/6,2015,2,6
1446401550,20150206,2.25E+05,3,1,660,6600,1,0,0,4,5,660,0,1940,0,98168,1320,6600,47.4842,-122.33,2015/2/6,2015,2,6
3578400710,20150206,3.90E+05,3,2,1010,14183,1,0,0,3,8,1010,0,1982,0,98074,1750,11700,47.6232,-122.043,2015/2/6,2015,2,6
7853302520,20150206,4.75E+05,4,2.5,2320,10046,2,0,0,3,7,2320,0,2006,0,98065,2320,5253,47.5406,-121.887,2015/2/6,2015,2,6
5469500180,20150206,3.66E+05,4,2.25,2040,14383,1,0,0,4,8,1270,770,1977,0,98042,2030,11500,47.3849,-122.163,2015/2/6,2015,2,6
3905080870,20150206,5.10E+05,3,2.5,1890,5929,2,0,0,3,8,1890,0,1993,0,98029,2060,5775,47.5697,-121.994,2015/2/6,2015,2,6
641900050,20150206,5.00E+05,4,2.25,2160,8817,1,0,0,3,7,1460,700,1965,0,98133,1880,8817,47.7595,-122.356,2015/2/6,2015,2,6
3754501240,20150206,1.55E+06,3,4,5120,4600,3,0,2,3,11,4490,630,2008,0,98034,2510,5918,47.7052,-122.223,2015/2/6,2015,2,6
9406510040,20150206,5.55E+05,4,2.5,2920,24074,2,0,0,3,9,2920,0,1997,0,98038,2760,26023,47.381,-122.056,2015/2/6,2015,2,6
1176001123,20150206,6.00E+05,3,2.5,1510,1493,3,0,0,3,8,1510,0,2014,0,98107,1530,1357,47.669,-122.402,2015/2/6,2015,2,6
7853370620,20150206,6.05E+05,5,4,3040,6000,2,0,0,3,8,2280,760,2011,0,98065,3070,5558,47.5189,-121.876,2015/2/6,2015,2,6
2557000540,20150207,2.70E+05,3,2.25,1810,8262,2,0,0,4,8,1810,0,1981,0,98023,1820,8262,47.2994,-122.37,2015/2/7,2015,2,7
2205500575,20150209,3.90E+05,3,1,1200,10800,1,0,0,4,7,1200,0,1955,0,98006,1370,9950,47.5771,-122.144,2015/2/9,2015,2,9
1238500451,20150209,1.30E+05,3,1,1110,7520,1,0,0,4,7,1110,0,1960,0,98033,1440,8400,47.683,-122.176,2015/2/9,2015,2,9
2212200090,20150209,2.15E+05,3,1,1610,7140,1,0,0,3,7,1080,530,1976,0,98031,1800,7600,47.3943,-122.189,2015/2/9,2015,2,9
2421069039,20150209,3.40E+05,3,1.75,1340,196020,1,0,0,4,7,1340,0,1987,0,98010,2250,232230,47.2931,-121.992,2015/2/9,2015,2,9
2626069030,20150209,1.94E+06,4,5.75,7220,223462,2,0,4,3,12,6220,1000,2000,0,98053,2680,7593,47.7097,-122.013,2015/2/9,2015,2,9
5104530430,20150209,3.66E+05,3,2.5,2370,4375,2,0,0,3,8,2370,0,2006,0,98038,2380,4606,47.354,-121.999,2015/2/9,2015,2,9
6679000130,20150209,2.75E+05,3,2.5,1560,4244,2,0,0,3,7,1560,0,2002,0,98038,1670,4251,47.3834,-122.027,2015/2/9,2015,2,9
325059126,20150209,5.65E+05,4,1,2170,12100,1,0,0,5,7,2170,0,1961,0,98033,1270,12844,47.6893,-122.164,2015/2/9,2015,2,9
5332200515,20150209,1.05E+06,3,1.75,2650,5512,2,0,0,3,9,2250,400,1984,0,98112,1440,5100,47.6265,-122.295,2015/2/9,2015,2,9
1925069199,20150209,8.35E+05,3,2.5,2720,13124,2,0,0,3,9,2720,0,1988,0,98052,2760,16200,47.6371,-122.094,2015/2/9,2015,2,9
259600330,20150209,4.65E+05,4,2,1470,10291,1,0,0,4,7,1470,0,1963,0,98008,1460,9601,47.6316,-122.121,2015/2/9,2015,2,9
9828701565,20150209,3.75E+05,3,2,2240,5200,1,0,0,3,7,1630,610,1954,0,98112,1470,3775,47.6191,-122.296,2015/2/9,2015,2,9
7010701016,20150209,4.11E+05,1,1,1080,5000,1.5,0,0,3,7,1080,0,1948,0,98199,1620,4000,47.6603,-122.394,2015/2/9,2015,2,9
1025069210,20150209,7.63E+05,4,2.25,3130,41382,2,0,0,3,9,3130,0,1986,0,98053,3130,54886,47.6683,-122.034,2015/2/9,2015,2,9
1370800700,20150209,1.70E+06,3,4,3910,5350,2,0,2,5,10,2610,1300,1933,0,98199,2890,5350,47.6393,-122.408,2015/2/9,2015,2,9
3211600140,20150209,4.75E+05,3,1.75,2490,7210,1,0,0,3,7,1290,1200,1972,0,98034,1610,7210,47.726,-122.198,2015/2/9,2015,2,9
806800400,20150209,2.75E+05,3,2.5,2710,5733,2,0,0,3,7,2710,0,2003,0,98092,2720,5733,47.3357,-122.171,2015/2/9,2015,2,9
7212680860,20150209,2.97E+05,3,2.5,1730,8076,2,0,0,3,8,1730,0,1994,0,98003,1780,6930,47.2619,-122.308,2015/2/9,2015,2,9
4046500140,20150209,3.15E+05,3,1.75,1410,15134,1,0,0,3,7,1410,0,1980,0,98014,1770,15337,47.6931,-121.921,2015/2/9,2015,2,9
8964800860,20150209,1.65E+06,4,2.5,2780,11904,1,0,1,5,8,1730,1050,1951,0,98004,3590,13860,47.6209,-122.216,2015/2/9,2015,2,9
6003001999,20150209,5.30E+05,2,1.75,1170,976,2,0,0,3,9,780,390,2010,0,98102,1280,1183,47.6192,-122.316,2015/2/9,2015,2,9
3260000120,20150209,5.99E+05,3,1.75,1270,7350,1,0,0,4,7,1270,0,1967,0,98005,1880,7350,47.6046,-122.168,2015/2/9,2015,2,9
1328340120,20150209,3.15E+05,3,2.25,1530,7906,1,0,0,3,7,1150,380,1980,0,98058,1460,7875,47.4418,-122.136,2015/2/9,2015,2,9
7899800915,20150209,2.16E+05,2,1,710,5120,1,0,0,3,6,710,0,1918,0,98106,1150,1252,47.5224,-122.357,2015/2/9,2015,2,9
4036400040,20150209,6.48E+05,5,2.5,2210,10772,1,0,2,3,9,1430,780,1964,0,98155,2720,9858,47.7383,-122.288,2015/2/9,2015,2,9
111000190,20150209,1.46E+05,2,1,780,9750,1,0,0,3,6,780,0,1937,0,98168,1670,9750,47.4816,-122.322,2015/2/9,2015,2,9
2883200760,20150209,9.25E+05,3,2.5,2440,7419,1,0,0,3,7,1520,920,1961,0,98103,2440,4880,47.6857,-122.334,2015/2/9,2015,2,9
832700320,20150209,3.48E+05,3,2.5,1490,2478,3,0,0,3,8,1490,0,2009,0,98133,1270,1156,47.7236,-122.353,2015/2/9,2015,2,9
3395070440,20150209,3.05E+05,3,2.5,1320,2480,2,0,0,3,7,1320,0,2005,0,98118,1320,3240,47.536,-122.284,2015/2/9,2015,2,9
6600060160,20150209,3.80E+05,4,2.5,2130,4467,2,0,0,3,8,2130,0,2014,0,98146,1830,8160,47.5108,-122.363,2015/2/9,2015,2,9
8562790080,20150209,8.26E+05,4,3.5,2950,3737,2,0,0,3,10,2270,680,2012,0,98027,2580,3581,47.5313,-122.074,2015/2/9,2015,2,9
5423010350,20150210,1.28E+06,5,2.5,3400,9500,2,0,1,4,8,3400,0,1977,0,98027,3080,11081,47.5645,-122.082,2015/2/10,2015,2,10
1843100070,20150210,3.72E+05,4,2.75,2610,8967,2,0,0,4,8,2610,0,1990,0,98042,2390,7852,47.3747,-122.124,2015/2/10,2015,2,10
4401200350,20150210,8.23E+05,3,2.5,3090,7708,2,0,0,3,10,3090,0,1999,0,98052,3140,8592,47.6868,-122.108,2015/2/10,2015,2,10
1383500070,20150210,5.25E+05,4,2.5,2303,16801,2,0,0,3,8,2303,0,1995,0,98019,2080,14013,47.7266,-121.966,2015/2/10,2015,2,10
5561400740,20150210,5.94E+05,5,3.25,4300,50405,2,0,0,3,8,3220,1080,1972,0,98027,2680,41684,47.4615,-122,2015/2/10,2015,2,10
1370804446,20150210,6.04E+05,4,1.75,1490,4485,1,0,0,3,8,1350,140,1960,0,98199,1380,4846,47.6388,-122.399,2015/2/10,2015,2,10
8087800430,20150210,6.02E+05,4,1.75,2430,14000,1,0,0,4,7,1580,850,1963,0,98052,1910,8285,47.6554,-122.134,2015/2/10,2015,2,10
4139910250,20150210,1.53E+06,4,3.75,5850,35070,2,0,0,4,12,4410,1440,1990,0,98006,4830,36200,47.5485,-122.124,2015/2/10,2015,2,10
4303200130,20150210,2.77E+05,4,3,1960,5160,1,0,0,3,7,1170,790,2001,0,98106,1960,5160,47.5313,-122.36,2015/2/10,2015,2,10
3331500121,20150210,3.43E+05,2,1,790,5150,1,0,0,4,6,790,0,1948,0,98118,1460,5150,47.5528,-122.272,2015/2/10,2015,2,10
7852190580,20150210,5.65E+05,3,2.5,2700,6037,2,0,0,3,8,2700,0,2004,0,98065,2740,6054,47.5376,-121.879,2015/2/10,2015,2,10
2523039054,20150210,1.12E+06,3,2.5,4530,22873,2,0,2,5,8,3220,1310,1912,0,98166,3100,18210,47.4567,-122.369,2015/2/10,2015,2,10
7203100730,20150210,8.75E+05,4,3.5,3790,6874,2.5,0,0,3,9,3790,0,2010,0,98053,3370,6535,47.6956,-122.022,2015/2/10,2015,2,10
1926049326,20150210,3.05E+05,2,1,1210,7140,1.5,0,0,3,6,1210,0,1921,0,98133,1150,7376,47.7225,-122.349,2015/2/10,2015,2,10
8699100160,20150210,2.50E+05,4,2,2170,5404,1.5,0,0,5,6,1470,700,1920,0,98002,1030,5477,47.3046,-122.22,2015/2/10,2015,2,10
3348401382,20150210,3.18E+05,3,2.25,1690,12662,1,0,0,5,7,1090,600,1982,0,98178,1950,9642,47.4972,-122.264,2015/2/10,2015,2,10
1072010510,20150210,4.35E+05,4,2.25,2210,14073,1,0,0,3,8,1630,580,1978,0,98059,2340,11340,47.4774,-122.142,2015/2/10,2015,2,10
4315700505,20150210,5.35E+05,4,1.75,1570,3250,1.5,0,0,5,8,1570,0,1928,0,98136,1570,5720,47.5405,-122.393,2015/2/10,2015,2,10
643300210,20150210,6.10E+05,3,1.75,1110,10402,1,0,0,4,7,1110,0,1967,0,98006,2050,9660,47.5676,-122.177,2015/2/10,2015,2,10
9238500040,20150210,5.99E+05,3,2.5,2970,23100,1,0,0,3,7,1510,1460,1967,0,98072,2390,20300,47.7735,-122.133,2015/2/10,2015,2,10
2523089025,20150210,1.08E+06,3,3,4020,435600,1.5,0,2,3,10,4020,0,1999,0,98045,2590,283140,47.4418,-121.731,2015/2/10,2015,2,10
4038100360,20150210,4.66E+05,3,1.5,1340,8856,1,0,0,4,7,1340,0,1959,0,98008,1850,8740,47.6094,-122.126,2015/2/10,2015,2,10
984220290,20150210,3.45E+05,3,1.75,1860,7191,1,0,0,4,7,1260,600,1975,0,98058,1850,7490,47.4338,-122.168,2015/2/10,2015,2,10
9834200305,20150210,6.15E+05,3,1,1790,3876,1.5,0,0,5,7,1090,700,1904,0,98144,1360,4080,47.575,-122.288,2015/2/10,2015,2,10
2402100675,20150210,6.45E+05,3,3.75,2050,6000,2,0,0,5,7,1550,500,1910,0,98103,1780,4000,47.6873,-122.332,2015/2/10,2015,2,10
5637500250,20150210,4.47E+05,2,1,760,6035,1,0,0,3,6,760,0,1920,0,98136,2110,6046,47.5443,-122.382,2015/2/10,2015,2,10
3023059071,20150210,6.31E+05,4,4,2630,59586,1,0,0,3,7,1470,1160,1963,0,98055,2230,5715,47.4496,-122.209,2015/2/10,2015,2,10
4310700778,20150210,5.40E+05,3,2.25,1860,1558,3,0,0,3,8,1860,0,2014,0,98103,1760,2456,47.7006,-122.339,2015/2/10,2015,2,10
9834200975,20150210,4.95E+05,3,3,1520,4080,2,0,0,5,7,1520,0,1948,0,98144,1320,4080,47.572,-122.29,2015/2/10,2015,2,10
7524950900,20150210,6.20E+05,3,2.25,2010,7495,1,0,0,4,8,1570,440,1979,0,98027,2050,8402,47.5613,-122.083,2015/2/10,2015,2,10
8141300030,20150210,3.40E+05,3,2,1920,5688,1,0,3,3,9,1920,0,2007,0,98022,2384,4802,47.1952,-121.976,2015/2/10,2015,2,10
1972201511,20150210,6.72E+05,3,2.5,1770,1714,3,0,0,3,8,1770,0,2012,0,98103,1720,3360,47.6532,-122.348,2015/2/10,2015,2,10
5127001620,20150211,3.15E+05,3,1.75,1580,11455,1,0,0,4,7,1200,380,1974,0,98059,1550,10650,47.4756,-122.147,2015/2/11,2015,2,11
7504110030,20150211,7.85E+05,4,2.5,3300,10514,2,0,0,3,10,3300,0,1984,0,98074,2820,11462,47.6323,-122.036,2015/2/11,2015,2,11
2592400140,20150211,3.87E+05,3,1.75,1520,7350,1,0,0,4,7,1140,380,1972,0,98034,1380,7350,47.7167,-122.17,2015/2/11,2015,2,11
5379804150,20150211,5.99E+05,6,4,4470,17877,3,0,3,3,9,3230,1240,2013,0,98188,1790,18260,47.4514,-122.273,2015/2/11,2015,2,11
7856400240,20150211,1.65E+06,4,3,3900,9750,1,0,4,5,10,2520,1380,1972,0,98006,3410,9450,47.5605,-122.158,2015/2/11,2015,2,11
6713100031,20150211,4.76E+05,3,2.25,1570,7187,1,0,0,4,8,1170,400,1980,0,98133,1660,8775,47.7604,-122.356,2015/2/11,2015,2,11
2326079039,20150211,3.62E+05,1,1,890,211576,1.5,0,0,3,7,890,0,1996,0,98019,1670,217364,47.7216,-121.883,2015/2/11,2015,2,11
1877500090,20150211,7.56E+05,3,2.5,3560,8297,1,0,2,4,8,1650,1910,1948,0,98199,2760,8297,47.6473,-122.407,2015/2/11,2015,2,11
7148000315,20150211,2.35E+05,4,1.75,1720,10137,2,0,0,3,7,1720,0,1956,0,98188,1350,10205,47.4424,-122.276,2015/2/11,2015,2,11
4122500100,20150211,1.19E+06,5,2.5,2710,14989,1,0,0,3,8,1720,990,1959,0,98004,3180,16624,47.6411,-122.207,2015/2/11,2015,2,11
5166700050,20150211,6.00E+05,5,2.25,2760,6350,1,0,0,3,7,1380,1380,1958,0,98126,2060,6342,47.5561,-122.379,2015/2/11,2015,2,11
2212900470,20150211,1.86E+05,3,1,1200,10080,1,0,0,4,7,1200,0,1969,0,98042,1230,9800,47.3261,-122.135,2015/2/11,2015,2,11
9828702890,20150211,7.60E+05,5,1.5,3050,2992,1.5,0,0,4,8,1920,1130,1931,0,98112,1200,1209,47.621,-122.302,2015/2/11,2015,2,11
9541600015,20150211,6.60E+05,4,2.25,2010,15375,1,0,0,4,8,2010,0,1957,0,98005,1930,15375,47.5956,-122.174,2015/2/11,2015,2,11
2797500030,20150211,3.55E+05,3,1,1650,10075,1,0,0,3,7,1170,480,1955,0,98177,1690,8125,47.7695,-122.359,2015/2/11,2015,2,11
7968460240,20150211,2.57E+05,3,1.75,1330,36537,1,0,0,4,7,1330,0,1989,0,98092,1650,35100,47.3126,-122.129,2015/2/11,2015,2,11
2215901840,20150211,1.99E+05,3,2.5,1750,6725,1,0,0,3,7,1330,420,1993,0,98038,1670,7744,47.352,-122.058,2015/2/11,2015,2,11
8078450340,20150211,5.50E+05,4,2.5,2090,6926,2,0,0,3,8,2090,0,1990,0,98074,2000,7151,47.6339,-122.022,2015/2/11,2015,2,11
9133600135,20150211,1.60E+05,4,2.25,1800,14722,1,0,0,3,7,1440,360,1962,0,98055,2400,10000,47.4874,-122.223,2015/2/11,2015,2,11
2132200230,20150211,3.25E+05,3,1.5,1320,7560,1,0,0,3,6,840,480,1983,0,98019,1210,7560,47.7451,-121.98,2015/2/11,2015,2,11
4040800120,20150211,4.47E+05,3,1,1220,7200,1,0,0,4,7,1220,0,1965,0,98008,1320,7200,47.6218,-122.116,2015/2/11,2015,2,11
9542830210,20150211,3.00E+05,4,2.25,1660,3200,2,0,0,3,7,1660,0,2011,0,98038,1960,3558,47.3666,-122.019,2015/2/11,2015,2,11
3211101010,20150211,3.20E+05,3,1,1190,8450,1,0,0,5,6,1190,0,1961,0,98059,1660,8450,47.4807,-122.157,2015/2/11,2015,2,11
1217000481,20150211,3.45E+05,3,1.75,1930,9000,1,0,1,4,7,1150,780,1951,0,98166,1590,9000,47.4539,-122.348,2015/2/11,2015,2,11
3204900010,20150211,5.50E+05,3,2.5,2800,10603,2,0,0,3,9,2800,0,2001,0,98011,2580,10603,47.7528,-122.195,2015/2/11,2015,2,11
3010300415,20150211,3.83E+05,5,2,2280,5750,1,0,0,4,8,1140,1140,1951,0,98116,1780,5750,47.5672,-122.39,2015/2/11,2015,2,11
5528600050,20150211,5.46E+05,2,1,1200,12856,1,0,0,4,6,1200,0,1948,0,98027,1740,6098,47.5321,-122.034,2015/2/11,2015,2,11
7100000250,20150211,3.80E+05,3,1,1400,8710,1,0,0,4,7,1400,0,1948,0,98146,1460,8710,47.5066,-122.377,2015/2/11,2015,2,11
9150100020,20150211,1.89E+05,3,1,1380,7282,1.5,0,0,5,6,1380,0,1915,0,98002,860,4826,47.3006,-122.223,2015/2/11,2015,2,11
9323600280,20150211,8.23E+05,4,2.5,3010,9600,1,0,2,3,9,1510,1500,1979,0,98006,2780,10000,47.5519,-122.156,2015/2/11,2015,2,11
2591840050,20150211,4.20E+05,4,2.5,2680,11590,2,0,0,4,9,2680,0,1988,0,98058,2580,8225,47.4395,-122.163,2015/2/11,2015,2,11
104510180,20150211,2.30E+05,3,2.25,1500,7210,1,0,0,3,7,1150,350,1984,0,98023,1500,7210,47.3124,-122.352,2015/2/11,2015,2,11
8901000835,20150211,6.41E+05,2,1.75,1640,6750,1,0,0,4,8,1340,300,1939,0,98125,1760,7490,47.7068,-122.308,2015/2/11,2015,2,11
5424100030,20150211,3.28E+05,3,2.5,2329,5720,2,0,0,3,8,2329,0,2010,0,98030,2197,5720,47.362,-122.2,2015/2/11,2015,2,11
8562710640,20150211,9.10E+05,4,4,4420,5940,2,0,0,3,10,3410,1010,2006,0,98027,4510,5797,47.5397,-122.072,2015/2/11,2015,2,11
1853080840,20150211,8.90E+05,5,3.5,3700,7055,2,0,0,3,9,3700,0,2014,0,98074,3170,6527,47.5929,-122.057,2015/2/11,2015,2,11
8029510030,20150212,3.63E+05,3,2.5,2740,11872,2,0,0,3,9,2740,0,1990,0,98023,2570,10377,47.3076,-122.395,2015/2/12,2015,2,12
3275890310,20150212,6.77E+05,3,2,2110,9199,1,0,0,3,10,2110,0,1993,0,98074,3130,8841,47.6496,-122.083,2015/2/12,2015,2,12
4131500140,20150212,1.75E+05,5,1.75,1680,8400,1,0,0,4,7,1680,0,1979,0,98003,1800,8550,47.3035,-122.307,2015/2/12,2015,2,12
2540700110,20150212,1.91E+06,4,3.5,4210,18564,2,0,0,3,11,4210,0,2001,0,98039,3520,18564,47.6206,-122.225,2015/2/12,2015,2,12
422049178,20150212,1.47E+05,3,1,1420,9600,1,0,0,4,6,1420,0,1954,0,98188,1400,8415,47.4232,-122.292,2015/2/12,2015,2,12
2678100005,20150212,3.25E+05,2,1,1120,6236,1,0,0,4,6,1120,0,1954,0,98155,1340,7784,47.763,-122.291,2015/2/12,2015,2,12
4113800500,20150212,5.73E+05,3,2.5,2490,7589,2,0,0,3,9,2490,0,1991,0,98056,2500,10386,47.5355,-122.179,2015/2/12,2015,2,12
1402200440,20150212,4.10E+05,5,2.75,2910,16410,1.5,0,0,4,8,2910,0,1967,0,98058,1980,18000,47.44,-122.145,2015/2/12,2015,2,12
1788900380,20150212,1.85E+05,2,1,1122,9100,1,0,0,4,6,1122,0,1960,0,98023,840,9344,47.328,-122.341,2015/2/12,2015,2,12
9279700150,20150212,1.63E+06,4,3.75,4410,8112,3,0,4,3,11,3570,840,2003,0,98116,2770,5750,47.5888,-122.392,2015/2/12,2015,2,12
2867700035,20150212,5.00E+05,5,2,2300,7897,2.5,0,0,4,8,2300,0,1956,0,98133,2030,7902,47.7556,-122.356,2015/2/12,2015,2,12
9432900560,20150212,2.90E+05,3,2.5,2360,8764,2,0,0,3,8,2360,0,1991,0,98022,2360,8746,47.2114,-122.009,2015/2/12,2015,2,12
2821049082,20150212,2.25E+05,2,1,1040,11500,1,0,0,5,7,1040,0,1947,0,98003,1300,11954,47.2791,-122.3,2015/2/12,2015,2,12
2547200160,20150212,6.02E+05,3,1.75,1460,10128,1,0,0,3,8,1460,0,1968,2000,98033,2240,10154,47.6709,-122.167,2015/2/12,2015,2,12
8854000410,20150212,5.57E+05,3,2.5,2280,18241,1,0,0,3,9,960,1320,1995,0,98011,3100,12465,47.7453,-122.213,2015/2/12,2015,2,12
7504010760,20150212,6.60E+05,3,3,2470,11900,2,0,0,3,9,2290,180,1976,0,98074,2590,11900,47.641,-122.057,2015/2/12,2015,2,12
7883603965,20150212,3.15E+05,4,2,1210,4250,1,0,0,4,7,1210,0,1941,0,98108,1210,6000,47.5275,-122.321,2015/2/12,2015,2,12
1253200290,20150212,2.65E+05,4,1.75,1860,9112,1,0,0,4,7,1110,750,1963,0,98032,1570,9112,47.3792,-122.282,2015/2/12,2015,2,12
1732800780,20150212,3.07E+06,5,3,4150,7500,2.5,0,4,5,11,3510,640,1909,0,98119,2250,4050,47.6303,-122.362,2015/2/12,2015,2,12
